10681,"NOZ MOSCADA",preco,tipo,
10682,"OVO CAIPIRA",preco,tipo,
10683,"FERMENTO EM PO",preco,tipo,
10684,"CITRATO DE SODIO",preco,tipo,
10685,HEXAMETAFOSFATO,preco,tipo,
3833,"PATRIX 280ML",11,tipo,
3835,"PATRIX 470ML",16,tipo,
3836,"PATRIX 570ML",22.5,tipo,
3837,"CROW PATRIX 710 ML",25,tipo,
3838,"GROWLER PATRIX 1L",35,tipo,
3839,"DL GROWLER PATRIX ML",35,tipo,
3840,"DL CATUPIRY",4,tipo,
3841,"DL WAFFLE",16,tipo,
1722,"BECKS LONG NECK 330ML",preco,tipo,
3795,"GOOSE PATRIX  50L ML",500,tipo,
10686,"WAFFLE DOCE",preco,tipo,
10687,"FUMACA EM PO",preco,tipo,
10688,"GIRASSOL S/ CASCA",preco,tipo,
10689,"SEMENTE DE ABOBORA S/ CASCA",preco,tipo,
10690,"SORVETE DE CERVEJA",preco,tipo,
10691,"FERMENTO PHILLY SOUR",preco,tipo,
10692,"MALTE SWAEN ALE",preco,tipo,
10693,"MALTE SWAEN AMBER",preco,tipo,
10694,"MALTE SWAEN MUNICH LIGHT",preco,tipo,
3895,"BURGER ST PATRICK",45,tipo,
3796,"GOOSE MARINA TANGERIN 50L ML",500,tipo,
3896,"DL BURGER ST PATRICK",45,tipo,
10695,FRASCO,preco,tipo,
10697,TAMPA,preco,tipo,
10698,FILTRO,preco,tipo,
10699,"ROTULO CROWLER",preco,tipo,
10715,"FARINHA TRIGO KIBE",preco,tipo,
10720,"TOMATE DEBORA SALADA",preco,tipo,
10721,"PAPEL BARREIRA",preco,tipo,
10722,"LUPULO COMET",preco,tipo,
10723,AVENTAL,preco,tipo,
10724,REPELENTE,preco,tipo,
10725,"PAPEL SEDA",preco,tipo,
3799,"BONE AZUL GOOSE",70,tipo,
10726,"ESPONJA USO GERAL",preco,tipo,
10727,"ALFACE CRESPA ROXA",preco,tipo,
10728,"MILHO VERDE",preco,tipo,
3899,"CERV GOO ISLAN MADAME R  765",90,tipo,
3901,"CHATEAU ROBERPEROTS BORDEAUX",preco,tipo,
3902,"VINHO FAUSTO VERDE 750ML",preco,tipo,
3903,"VINHO 3 MEDALHAS 750",preco,tipo,
10729,"PROD CARNE EXECUTIVO",preco,tipo,
10730,"PROD COSTELINHA PORCO",preco,tipo,
10731,"POLENTA ITALIANA",preco,tipo,
3905,"GOOSE ONLY CASDADE 50L ML",500,tipo,
10732,"FILE ATUM",preco,tipo,
10733,"MALTE CARABODY",preco,tipo,
10734,"MALTE CARAFA III",preco,tipo,
10735,"MALTE BLACK",preco,tipo,
10736,"GELATINA LIMAO",preco,tipo,
10737,"GELATINA CERVEJA",preco,tipo,
10738,"LINGUICA DEFUMADA",preco,tipo,
3842,"SCHWARZA 280ML",11,tipo,
3843,"SCHWARZA 470ML",18.5,tipo,
3844,"SCHWARZA 570ML",22.5,tipo,
3845,"SCHWARZA 710ML",26,tipo,
3846,"SCHWARZA 1L",36,tipo,
3847,"SOFT SMOOTH 280ML",11.5,tipo,
3848,"SOFT SMOOTH 470ML",20,tipo,
3849,"SOFT SMOOTH 570ML",24,tipo,
3850,"SOFT SMOOTH 710ML",26,tipo,
3851,"SOFT SMOOTH 1L",36,tipo,
3852,"SOFT VANILLA 280ML",11.5,tipo,
3853,"SOFT VANILLA 470ML",20,tipo,
3854,"SOFT VANILLA 570ML",24,tipo,
3855,"PICADINHO BOHEMIA",25,tipo,
3856,"SOFT VANILLA 1L",36,tipo,
3857,"DL GROWLER SCHWARZA ML",36,tipo,
3858,"DL CROW SCHWARZA 710ML",26,tipo,
3859,"DL GROWLER SOFT SMOOTH ML",36,tipo,
3860,"DL CROW SOFT SMOOTH 710ML",26,tipo,
3861,"DL GROWLER SOFT VANILLA ML",36,tipo,
3862,"DL CROW SOFT VANILLA 710ML",26,tipo,
3863,WAFFLE,25,tipo,
10739,"GAS NTK",preco,tipo,
10740,FRANGO,preco,tipo,
3777,"GOOSE HAZY 355",18,tipo,
10741,"TAMPA CROWLER",preco,tipo,
10742,LIMAO,preco,tipo,
10743,B-725,preco,tipo,
10744,"SUCO EM PO",preco,tipo,
10745,"RECEITA NEIGHBORHOOD",preco,tipo,
3797,"GOOSE NEIGHBORHOOD 50L ML",500,tipo,
3867,"GOLDEN ALE 710ML",26,tipo,
3868,"GOLDEN ALE 1L",36,tipo,
3869,"DL CROW GOLDEN ALE 710ML",26,tipo,
3870,"DL GROWLER GOLDEN ALE ML",36,tipo,
3864,"GOLDEN ALE 280ML",11.5,tipo,
3865,"GOLDEN ALE 470ML",20,tipo,
3866,"GOLDEN ALE 570ML",24,tipo,
3871,"DL CROW PATRIX 710ML",26,tipo,
3872,"DL CHIMICHURRI",2,tipo,
10790,"PROD GOOSE CALDA FRUTAS VERMEL",preco,tipo,
3873,"NEIGHBOURHOOD 280ML",9,tipo,
3874,"NEIGHBOURHOOD 470ML",18.5,tipo,
3875,"NEIGHBOURHOOD 570ML",22.5,tipo,
3876,"CROW NEIGHBOUR 710ML",25,tipo,
3877,"DL CROW NEIGHBOUR 710ML",25,tipo,
3878,"GROWLER NEIGHBOUR 1L",35,tipo,
3879,"DL GROWLER NEIGHBOUR ML",35,tipo,
3880,"BARRIL GOOSE IPA IMPORTADA",500,tipo,
10746,"SABONETE ANTISSEPTICO",preco,tipo,
10747,"LIMPA VIDRO",preco,tipo,
10748,"FRETE LEVEDURA",preco,tipo,
3881,"GROWLER GOOSE LITTLE  RISK 1L",35,tipo,
3882,"IPA 33 280",11.5,tipo,
3883,"IPA 33 450",20,tipo,
3884,"IPA 33 570",24,tipo,
3885,"GROWLER IPA 33",35,tipo,
3886,"DL GROWLER IPA 33",35,tipo,
3887,"CROW IPA 33 710",25,tipo,
3888,"DL CROW IPA 33 710",25,tipo,
3798,"BARRIL LITTLE IPA 50 ML",500,tipo,
3761,"CROW  LITTLE IPA 710ML",25,tipo,
10749,"MATERIAL COZINHA",preco,tipo,
10750,"FARINHA DE MANDIOCA",preco,tipo,
3906,"THE BIG 33 BURGER",38,tipo,
3907,"DL THE BIG 33 BURGER",38,tipo,
3889,"MILK SHAKE BIG RISK",29,tipo,
10751,"RECEITA FUNKY KINGSTON",0,tipo,
10752,"RECEITA SOFT SMOOTH BROWN VANI",0,tipo,
10753,"RECEITA WEISS DO CHEFE",0,tipo,
3908,"LITTLE CATA 355",21,tipo,
3909,"BARRIL LITTLE CATA",500,tipo,
3910,"CROW LITTLE CATA 710",32,tipo,
3911,"GROWLER LITTLE CATA",45,tipo,
3912,"DL CROW LITTLE CATA",32,tipo,
3913,"DL GROWLER LITTLE CATA",45,tipo,
3914,"LITTLE CATA 280",13,tipo,
3915,"LITTLE CATA 470",22,tipo,
3916,"LITTLE CATA 570",26,tipo,
10754,"PROD GOOSE CARNE EXECUTIVO",preco,tipo,
3891,"CHOPP PATAGONIA AMBER 330ML",15,tipo,
3892,"CHOPP PATAGONIA AMBER 500ML",22,tipo,
3893,"GROWLER PATAGONIA AMBER 1L",35,tipo,
10755,"PIMENTA BODE",preco,tipo,
3917,"BARRIL SOFT SMOOT BROWN 50L ML",500,tipo,
3918,"BARRIL LITTLE IPA 30 ML",300,tipo,
3919,"BARRIL LITTLE RISK 20 ML",200,tipo,
10756,RIBEYE,preco,tipo,
3920,"VINHO FAUSTO VERVE 750",160,tipo,
10757,"HINOMOTO MISSO",preco,tipo,
3981,"MOLHO CHEDDAR EXTRA",7,tipo,
10758,"BOBINA PAPEL",preco,tipo,
10759,"BARRIL 30L",preco,tipo,
10760,"TOMATE SALADA",preco,tipo,
10761,"FACILIN CX 2 BAGS DE 2L",preco,tipo,
10762,"RAQUETE EM BIFES (FLAT IRON)",preco,tipo,
10763,"PRATO LISO",preco,tipo,
10764,TIGELA,preco,tipo,
10765,"TAG 2L",preco,tipo,
10766,"TAG 1L",preco,tipo,
3921,"LITTLE JOHN 280 ML",11.5,tipo,
3922,"LITTLE JOHN 470 ML",20,tipo,
3923,"LITTLE JOHN 570 ML",24,tipo,
3924,"DL CROW LITTLE JOHN 710 ML",26,tipo,
3925,"DL GROWLER LITTLE JOHN ML",36,tipo,
3926,"CROW LITTLE JOHN 710 ML",26,tipo,
3927,"GROWLER LITTLE JOHN ML",36,tipo,
3928,"LITTLE JOHN LATA 355 ML",14,tipo,
3935,"GRANDPA JOHN 280 ML",13,tipo,
3929,"GRANDPA JOHN 470 ML",22,tipo,
3930,"GRANDPA JOHN 570 ML",26,tipo,
3931,"DL CROW GRANDPA JOHN 710 ML",29,tipo,
3932,"DL GROWLER GRANDPA JOHN ML",41,tipo,
3933,"CROW GRANDPA JOHN 710 ML",29,tipo,
3934,"GROWLER GRANDPA JOHN ML",41,tipo,
3936,"GRANDPA JOHN LATA 355 ML",20,tipo,
10767,"PITANGA POLPA",preco,tipo,
10768,"PROD GOOSE HAMBURGUER",preco,tipo,
10769,"VODKA WYBOROWA",preco,tipo,
3937,"CHOCOLATE GALLETTE 40GR",11.9,tipo,
10770,"RECEITA NB - SCC 02",0,tipo,
10771,"RECEITA LOCOMOTIVA DIPA",0,tipo,
10772,"RECEITA PATAGONIA IPA",0,tipo,
3938,"CACAU ALE 280 ML",12,tipo,
3939,"CACAU ALE 450 ML",21,tipo,
3940,"CACAU ALE 570 ML",26,tipo,
3941,"DL CROW CACAU ALE 710ML",26,tipo,
3942,"DL GROWLER CACAU ALE ML",36,tipo,
3943,"CROWLER CACAU ALE 710ML",26,tipo,
3944,"GROWLER CACAU ALE ML",36,tipo,
10773,"RECEITA GOLDEN ALE CAFE E CACA",0,tipo,
3945,PALHETA,10,tipo,
3946,"KIT PALHETAS C/2",17,tipo,
3947,"WALS SESSION FREE LN 355",13,tipo,
10774,"MONITOR DE OLEO",preco,tipo,
3948,"GO GOLDEN ALE CAF E CAC 50L ML",500,tipo,
3949,"GOOSE GOLDEN ALE 50L ML",500,tipo,
10775,"ALCOOL ETILICO",preco,tipo,
3950,"MOLESKINE GOOSE",25,tipo,
10776,"RECEITA HAZY INTERNATIONAL",0,tipo,
3951,"VINHO LATA ROSE SOMM",18,tipo,
3952,"VINHO LATA TINTO SOMM",18,tipo,
3953,"VINHO LATA FRISANTE SOMM",18,tipo,
3954,"INTERNATIONAL HAZY 280ML",11.5,tipo,
3955,"INTERNATIONAL HAZY 470 ML",20,tipo,
3956,"INTERNATIONAL HAZY 570ML",24,tipo,
3957,"DL GROWLER INTER HAZY ML",36,tipo,
3958,"DL CROW INTER HAZY 710 ML",26,tipo,
3959,"GROWLER INTER HAZY ML",36,tipo,
3960,"CROW INTER HAZY 710 ML",26,tipo,
10777,"WHISKY J WALKER RED LABEL 1L",preco,tipo,
10778,"RECEITA TWO MILLION APA",preco,tipo,
10779,"RECEITA GOOSE AISER",preco,tipo,
10780,"MIX LE JAZZ",preco,tipo,
10781,"COSTELA BOVINA (ASSA DE TIRAS)",preco,tipo,
3961,"MIDWAY LATA 350",12,tipo,
3962,"LITTLE RISK 280 ML",11.5,tipo,
3963,"LITTLE RISK 470 ML",20,tipo,
3964,"LITTLE RISK 570 ML",24,tipo,
3965,"DL GROWLER LITTLE RISK ML",35,tipo,
3966,"DL CROW LITTLE RISK 710 ML",25,tipo,
3967,"GROWLER LITTLE RISK ML",35,tipo,
3968,"CROW LITTLE RISK 710 ML",25,tipo,
10782,"RECEITA BFF21 SOUR IPA",preco,tipo,
10783,"RECEITA LAST DANCE",preco,tipo,
3969,"GOOSE  SCHWARZBIER 50L ML",500,tipo,
3970,"CROWLER KONA",26,tipo,
3971,"CROWLER KONA LIGHT",26,tipo,
3972,"TWO MILLION 280ML",11,tipo,
3973,"TWO MILLION 470ML",18.5,tipo,
3974,"TWO MILLION 570ML",22.5,tipo,
3975,"DL GROWLER TWO MILLION ML",35,tipo,
3976,"DL CROW TWO MILLION 710ML",25,tipo,
3977,"GROWLER TWO MILLION ML",35,tipo,
3978,"CROW TWO MILLION 710 ML",25,tipo,
3979,"DL CROW WEISS DO CHEFE 710 ML",25,tipo,
3980,"CROW WEISS DO CHEFE 710 ML",25,tipo,
10784,"PROFESSIONAL ESPRESSO CUP 12",preco,tipo,
10785,"PROFESSIONAL SMALL SAUCER 12",preco,tipo,
10786,"SIDE PRO CAPSULE DIPENSER",preco,tipo,
10787,"BAMBU COFFE",preco,tipo,
3982,"ESPRESSO LEGGERO",5,tipo,
3983,"ESPRESSO RISTRETTO",5,tipo,
3984,"ESPRESSO DECAFFEINATO",5,tipo,
3985,IMA,preco,tipo,
10788,"NESPRESSO PROFESSIONAL ZENIUS",preco,tipo,
3986,"GOOSE INTERNATIONA HAZY 50L ML",500,tipo,
10789,"CHOC MEIO AMARGO",preco,tipo,
10791,"SOLUCAO TAMPAO",preco,tipo,
10792,"LUPULO SORACHI",preco,tipo,
10793,"CALCA MAS",preco,tipo,
10794,"CALCA FEM",preco,tipo,
3987,"VINHO LATA BRANCO SOMM",18,tipo,
10795,"LUPULO HALLERTAU CASCADE",preco,tipo,
3989,"LAST DANCE 280 ML",12,tipo,
3990,"LAST DANCE 470 ML",21,tipo,
3991,"LAST DANCE 570 ML",25,tipo,
3992,"CROW LAST DANCE 710 ML",28,tipo,
3993,"DL CROW LAST DANCE 710 ML",28,tipo,
3994,"GROWLER LAST DANCE ML",39,tipo,
3995,"DL GROWLER LAST DANCE ML",39,tipo,
3996,"GOOSE LITTLE JOHN 50L ML",500,tipo,
3997,"GOOSE LAST DANCE 50L ML",500,tipo,
4003,"BOURBON COUNTY BRAND STOUT 20",180,tipo,
3998,"GOOSE AISER 280 ML",11,tipo,
3988,"GOOSE AISER 470 ML",18.5,tipo,
4100,"GOOSE AISER 570 ML",22.5,tipo,
4101,"DL CROW GOOSE AISER 710ML",25,tipo,
4102,"DL GROWLER GOOSE AISER ML",35,tipo,
4103,"GROWLER GOOSE AISER ML",35,tipo,
4104,"CROW GOOSE AISER 710 ML",25,tipo,
4105,BBB,40,tipo,
4106,"DL BBB",40,tipo,
4107,"BACON CHEESE SAND",19,tipo,
4108,"DL BACON CHEESE SAND",19,tipo,
10796,"prod american cheese",preco,tipo,
10797,"prod goose hamburguer bacon",preco,tipo,
4005,"GOOSE AISER 50L ML",preco,tipo,
4006,"NOON - SUMMER ALE 470ML TESTE",0.01,tipo,
10798,"RECEITA NOON",preco,tipo,
